"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"대화동296",1,대전광역시 대덕구 대화로150번길 42-24,,36.36662135,127.40391450,,,042-120,대전광역시,2022-12-15
"대화동297",1,대전광역시 대덕구 대화로150번길 42-42,,36.36711859,127.40504030,,,042-120,대전광역시,2022-12-15
"대화동298",1,대전광역시 대덕구 대화로150번길 87,,36.36866701,127.40123740,,,042-120,대전광역시,2022-12-15
"대화동299",1,대전광역시 대덕구 대화로150번길 95,,36.36904692,127.40081590,,,042-120,대전광역시,2022-12-15
"대화동302",1,대전광역시 대덕구 대화로150번길 109,,36.36955217,127.40064020,,,042-120,대전광역시,2022-12-15
"대화동303",1,대전광역시 대덕구 대화로150번길 113,,36.37013567,127.40077690,,,042-120,대전광역시,2022-12-15
"대화동304",1,대전광역시 대덕구 대화로132번안길 80,,36.36926702,127.39967600,,,042-120,대전광역시,2022-12-15
"대화동305",1,대전광역시 대덕구 대화로132번안길 73,,36.36910073,127.39981780,,,042-120,대전광역시,2022-12-15
"대화동306",1,대전광역시 대덕구 대화로132번안길 77-7,,36.36890580,127.39990150,,,042-120,대전광역시,2022-12-15
"대화동307",1,대전광역시 대덕구 대화로132번안길 77-16,,36.36840504,127.39981420,,,042-120,대전광역시,2022-12-15
"대화동309",1,대전광역시 대덕구 대화로132번안길 81-26,,36.36827760,127.39911820,,,042-120,대전광역시,2022-12-15
"대화동310",1,대전광역시 대덕구 대화로132번안길 81-25,,36.36791621,127.39939270,,,042-120,대전광역시,2022-12-15
"대화동311",1,대전광역시 대덕구 대화로132번안길 81-27,,36.36811576,127.39900600,,,042-120,대전광역시,2022-12-15
"대화동312",1,대전광역시 대덕구 대화로132번안길 95,,36.36882587,127.39900960,,,042-120,대전광역시,2022-12-15
"대화동313",1,대전광역시 대덕구 대화로32번길 537-16,,36.36929977,127.39818300,,,042-120,대전광역시,2022-12-15
"대화동315",1,대전광역시 대덕구 대화로132번안길 105,,36.36824651,127.39871250,,,042-120,대전광역시,2022-12-15
"대화동316",1,대전광역시 대덕구 대화로132번안길 101,,36.36854501,127.39891900,,,042-120,대전광역시,2022-12-15
"대화동317",1,대전광역시 대덕구 대화로132번안길 100,,36.36888813,127.39871580,,,042-120,대전광역시,2022-12-15
"대화동318",1,대전광역시 대덕구 대화로132번안길 86,,36.36939728,127.39952960,,,042-120,대전광역시,2022-12-15
"대화동322",1,대전광역시 대덕구 대화로132번안길 31,,36.37060228,127.40137210,,,042-120,대전광역시,2022-12-15
"대화동323",1,대전광역시 대덕구 대화로132번안길 20,,36.37108485,127.40150830,,,042-120,대전광역시,2022-12-15
"대화동324",1,대전광역시 대덕구 대화로132번안길 3,,36.37117210,127.40236010,,,042-120,대전광역시,2022-12-15
"대화동325",1,대전광역시 대덕구 대화로132번안길 23,,36.37078852,127.40172970,,,042-120,대전광역시,2022-12-15
"대화동326",1,대전광역시 대덕구 대화로132번길 184,,36.37382020,127.40382690,,,042-120,대전광역시,2022-12-15
"대화동328",1,대전광역시 대덕구 대화로132번길 113,,36.36999601,127.40203010,,,042-120,대전광역시,2022-12-15
"대화동329",1,대전광역시 대덕구 대화로150번길 133,,36.37025831,127.40182500,,,042-120,대전광역시,2022-12-15
"대화동331",1,대전광역시 대덕구 대화로150번길 127,,36.37033950,127.40126380,,,042-120,대전광역시,2022-12-15
"대화동339",1,대전광역시 대덕구 대화로32번길 175,,36.37495494,127.41248040,,,042-120,대전광역시,2022-12-15
"대화동341",1,대전광역시 대덕구 대화로32번길 165,,36.37411646,127.41311780,,,042-120,대전광역시,2022-12-15
"대화동343",1,대전광역시 대덕구 대화로52번안길 76,,36.37341966,127.40713670,,,042-120,대전광역시,2022-12-15
"대화동349",1,대전광역시 대덕구 신탄진로681번길 20,,36.43915525,127.42546740,,,042-120,대전광역시,2022-12-15
"대화동350",1,대전광역시 대덕구 덕암북로96번길 82,,36.43979935,127.42578320,,,042-120,대전광역시,2022-12-15
"대화동351",1,대전광역시 대덕구 동심1길 96,,36.36377242,127.41375400,,,042-120,대전광역시,2022-12-15
"대화동352",1,대전광역시 대덕구 동심8길 11,,36.36382140,127.41209630,,,042-120,대전광역시,2022-12-15
"대화동354",1,대전광역시 대덕구 대화로32번길 80,,36.37113113,127.41538420,,,042-120,대전광역시,2022-12-15
"대화동357",1,대전광역시 대덕구 대화로 39-5,,36.36735932,127.41576080,,,042-120,대전광역시,2022-12-15
"대화동358",1,대전광역시 대덕구 대화로 39-15,,36.36750207,127.41513760,,,042-120,대전광역시,2022-12-15
"대화동359",1,,대전광역시 대덕구 대화동 39-1,36.36660464,127.41405870,,,042-120,대전광역시,2022-12-15
"대화동363",1,,대전광역시 대덕구 대화동 530-1,36.36861682,127.40115690,,,042-120,대전광역시,2022-12-15
"대화동366",1,,대전광역시 대덕구 대화동 16-255,36.36412062,127.41728120,,,042-120,대전광역시,2022-12-15
"대화동367",1,,대전광역시 대덕구 대화동 243-9,36.36334997,127.41291390,,,042-120,대전광역시,2022-12-15
"대화동368",1,,대전광역시 대덕구 대화동 35-854,36.36310555,127.41479340,,,042-120,대전광역시,2022-12-15
"대화동370",1,,대전광역시 대덕구 대화동 33-8,36.36531148,127.41587030,,,042-120,대전광역시,2022-12-15
"대화동371",1,대전광역시 대덕구 동심2길8,,36.36316794,127.41551120,,,042-120,대전광역시,2022-12-15
"대화동372",1,대전광역시 대덕구 동심1길 46,,36.36317305,127.41507900,,,042-120,대전광역시,2022-12-15
"대화동377",1,대전광역시 대덕구 대화로 44,,36.36783801,127.41493440,,,042-120,대전광역시,2022-12-15
"대화동378",1,대전광역시 대덕구 대화로 40,,36.36787305,127.41522430,,,042-120,대전광역시,2022-12-15
"대화동380",1,대전광역시 대덕구 대화15길 14,,36.36318574,127.41764170,,,042-120,대전광역시,2022-12-15
"덕암동001",1,대전광역시 대덕구 덕암북로96번길 73,,36.43996740,127.42616780,,,042-120,대전광역시,2022-12-15
"덕암동002",1,대전광역시 대덕구 덕암북로96번길 74,,36.44004064,127.42584700,,,042-120,대전광역시,2022-12-15
"덕암동003",1,대전광역시 대덕구 덕암로234번길 34,,36.44059133,127.42607750,,,042-120,대전광역시,2022-12-15
"덕암동004",1,대전광역시 대덕구 덕암로234번길 43,,36.44067541,127.42675610,,,042-120,대전광역시,2022-12-15
"덕암동005",1,대전광역시 대덕구 덕암로234번길 44,,36.44018594,127.42654370,,,042-120,대전광역시,2022-12-15
"덕암동006",1,대전광역시 대덕구 덕암북로96번길 58,,36.44086121,127.42620840,,,042-120,대전광역시,2022-12-15
"덕암동007",1,대전광역시 대덕구 덕암로234번길 23,,36.44126514,127.42614810,,,042-120,대전광역시,2022-12-15
"덕암동008",1,대전광역시 대덕구 덕암로246번길 21,,36.44244744,127.42615460,,,042-120,대전광역시,2022-12-15
"덕암동009",1,대전광역시 대덕구 덕암북로96번길 27,,36.44189679,127.42692340,,,042-120,대전광역시,2022-12-15
"덕암동012",1,대전광역시 대덕구 덕암북로96번길 18,,36.44251738,127.42675730,,,042-120,대전광역시,2022-12-15
"덕암동013",1,대전광역시 대덕구 덕암북로96번길 12,,36.44268933,127.42705710,,,042-120,대전광역시,2022-12-15
"덕암동014",1,대전광역시 대덕구 덕암로258번길 30,,36.44288892,127.42668350,,,042-120,대전광역시,2022-12-15
"덕암동015",1,대전광역시 대덕구 덕암로258번길 21,,36.44326073,127.42653380,,,042-120,대전광역시,2022-12-15
"덕암동016",1,대전광역시 대덕구 덕암로258번길 11,,36.44340286,127.42610180,,,042-120,대전광역시,2022-12-15
"덕암동017",1,대전광역시 대덕구 덕암로258번길 10-2,,36.44294321,127.42561300,,,042-120,대전광역시,2022-12-15
"덕암동018",1,대전광역시 대덕구 덕암로258번길 14,,36.44306441,127.42599290,,,042-120,대전광역시,2022-12-15
"덕암동019",1,대전광역시 대덕구 덕암로246번길 15-15,,36.44273352,127.42578590,,,042-120,대전광역시,2022-12-15
"덕암동020",1,대전광역시 대덕구 덕암로246번길 15-5,,36.44223732,127.42543960,,,042-120,대전광역시,2022-12-15
"덕암동025",1,대전광역시 대덕구 덕암북로96번길 22-14,,36.44277729,127.42665160,,,042-120,대전광역시,2022-12-15
"덕암동026",1,대전광역시 대덕구 덕암북로104번길 2,,36.44267963,127.42775310,,,042-120,대전광역시,2022-12-15
"덕암동027",1,대전광역시 대덕구 덕암북로104번길 10,,36.44238496,127.42749710,,,042-120,대전광역시,2022-12-15
"덕암동028",1,대전광역시 대덕구 덕암북로104번길 18,,36.44207156,127.42744190,,,042-120,대전광역시,2022-12-15
"덕암동030",1,대전광역시 대덕구 덕암북로104번길 30,,36.44144473,127.42733580,,,042-120,대전광역시,2022-12-15
"덕암동031",1,대전광역시 대덕구 덕암북로104번길 48,,36.44076082,127.42706440,,,042-120,대전광역시,2022-12-15
"덕암동033",1,대전광역시 대덕구 덕암로234번길 15,,36.44187651,127.42553580,,,042-120,대전광역시,2022-12-15
"덕암동035",1,대전광역시 대덕구 덕암로222번길 5-14,,36.44070498,127.42453010,,,042-120,대전광역시,2022-12-15
"덕암동036",1,대전광역시 대덕구 덕암로222번길 5-8,,36.44042063,127.42441250,,,042-120,대전광역시,2022-12-15
"덕암동037",1,대전광역시 대덕구 덕암로222번길 7,,36.44012161,127.42436630,,,042-120,대전광역시,2022-12-15
"덕암동038",1,대전광역시 대덕구 덕암로222번길 10,,36.43987662,127.42432930,,,042-120,대전광역시,2022-12-15
"덕암동039",1,대전광역시 대덕구 덕암로222번길 15-5,,36.44023626,127.42456320,,,042-120,대전광역시,2022-12-15
"덕암동040",1,대전광역시 대덕구 신탄진로681번길 40,,36.43928214,127.42425020,,,042-120,대전광역시,2022-12-15
"덕암동041",1,대전광역시 대덕구 신탄진로681번길 40-11,,36.43959594,127.42419390,,,042-120,대전광역시,2022-12-15
"덕암동043",1,대전광역시 대덕구 덕암로222번길 15-9,,36.44042301,127.42475610,,,042-120,대전광역시,2022-12-15
"덕암동044",1,대전광역시 대덕구 덕암로222번길 15-17,,36.44075774,127.42489620,,,042-120,대전광역시,2022-12-15
"덕암동045",1,대전광역시 대덕구 덕암로222번길 24,,36.43974049,127.42510480,,,042-120,대전광역시,2022-12-15
"덕암동046",1,대전광역시 대덕구 덕암로222번길 29,,36.43989785,127.42545360,,,042-120,대전광역시,2022-12-15
"덕암동047",1,대전광역시 대덕구 덕암북로96번길 76,,36.44010973,127.42560200,,,042-120,대전광역시,2022-12-15
"덕암동048",1,대전광역시 대덕구 덕암북로96번길 72-15,,36.44021963,127.42518320,,,042-120,대전광역시,2022-12-15
"덕암동049",1,대전광역시 대덕구 덕암로213번길 16,,36.43979913,127.42280310,,,042-120,대전광역시,2022-12-15
"덕암동050",1,대전광역시 대덕구 덕암북로72번길 99,,36.43987353,127.42316930,,,042-120,대전광역시,2022-12-15
"덕암동052",1,대전광역시 대덕구 덕암로213번길 30,,36.43986297,127.42208070,,,042-120,대전광역시,2022-12-15
"덕암동053",1,대전광역시 대덕구 덕암로213번길 36,,36.43998653,127.42179590,,,042-120,대전광역시,2022-12-15
"덕암동054",1,대전광역시 대덕구 덕암로213번길 42,,36.44000087,127.42128290,,,042-120,대전광역시,2022-12-15
"덕암동057",1,대전광역시 대덕구 덕암북로4번길 177,,36.44020525,127.42110560,,,042-120,대전광역시,2022-12-15
"덕암동058",1,대전광역시 대덕구 덕암로221번길 43,,36.44016385,127.42159850,,,042-120,대전광역시,2022-12-15
"덕암동059",1,대전광역시 대덕구 덕암로221번길 33,,36.44016196,127.42213590,,,042-120,대전광역시,2022-12-15
"덕암동060",1,대전광역시 대덕구 덕암북로22번길 168,,36.43994842,127.42238010,,,042-120,대전광역시,2022-12-15
"덕암동061",1,대전광역시 대덕구 덕암로221번길 30,,36.44052901,127.42231190,,,042-120,대전광역시,2022-12-15
"덕암동062",1,대전광역시 대덕구 덕암북로22번길 161,,36.44027209,127.42259150,,,042-120,대전광역시,2022-12-15
"덕암동063",1,대전광역시 대덕구 덕암로221번길 17,,36.44022063,127.42287230,,,042-120,대전광역시,2022-12-15
"덕암동064",1,대전광역시 대덕구 덕암북로72번길 90,,36.44044399,127.42290920,,,042-120,대전광역시,2022-12-15
"덕암동066",1,대전광역시 대덕구 덕암북로72번길 80,,36.44096584,127.42313960,,,042-120,대전광역시,2022-12-15
"덕암동067",1,대전광역시 대덕구 덕암로233번길 24,,36.44250914,127.42299630,,,042-120,대전광역시,2022-12-15
"덕암동072",1,대전광역시 대덕구 덕암북로72번길 45,,36.44222717,127.42423950,,,042-120,대전광역시,2022-12-15
"덕암동073",1,대전광역시 대덕구 덕암북로72번길 37,,36.44258720,127.42436190,,,042-120,대전광역시,2022-12-15
"덕암동074",1,대전광역시 대덕구 덕암북로72번길 33,,36.44277452,127.42439410,,,042-120,대전광역시,2022-12-15
"덕암동076",1,대전광역시 대덕구 덕암북로22번길 89-14,,36.44325079,127.42325010,,,042-120,대전광역시,2022-12-15
"덕암동078",1,대전광역시 대덕구 덕암로249번길 30,,36.44299703,127.42263750,,,042-120,대전광역시,2022-12-15
"덕암동079",1,대전광역시 대덕구 덕암북로22번길 122-2,,36.44198345,127.42181120,,,042-120,대전광역시,2022-12-15
"덕암동080",1,대전광역시 대덕구 덕암로233번길 36,,36.44151263,127.42243770,,,042-120,대전광역시,2022-12-15
"덕암동083",1,대전광역시 대덕구 덕암북로22번길 148,,36.44081753,127.42226880,,,042-120,대전광역시,2022-12-15
"덕암동084",1,대전광역시 대덕구 덕암북로4번길 165,,36.44072065,127.42112170,,,042-120,대전광역시,2022-12-15
"덕암동085",1,대전광역시 대덕구 덕암북로4번길 157,,36.44114259,127.42106600,,,042-120,대전광역시,2022-12-15
"덕암동086",1,대전광역시 대덕구 덕암북로4번길 150,,36.44128038,127.42083480,,,042-120,대전광역시,2022-12-15
"덕암동087",1,대전광역시 대덕구 덕암로233번길 58,,36.44160037,127.42129880,,,042-120,대전광역시,2022-12-15
"덕암동088",1,대전광역시 대덕구 덕암로233번길 52,,36.44151600,127.42148290,,,042-120,대전광역시,2022-12-15
"덕암동089",1,대전광역시 대덕구 덕암북로10번길 150,,36.44117357,127.42148110,,,042-120,대전광역시,2022-12-15
"덕암동090",1,대전광역시 대덕구 덕암북로10번길 158,,36.44087796,127.42148840,,,042-120,대전광역시,2022-12-15
"덕암동092",1,대전광역시 대덕구 덕암로249번길 52,,36.44293998,127.42144160,,,042-120,대전광역시,2022-12-15
"덕암동093",1,대전광역시 대덕구 덕암로249번길 51,,36.44271979,127.42152960,,,042-120,대전광역시,2022-12-15
"덕암동094",1,대전광역시 대덕구 덕암북로10번길 129,,36.44223649,127.42160730,,,042-120,대전광역시,2022-12-15
"덕암동095",1,대전광역시 대덕구 덕암북로10번길 138,,36.44178685,127.42134160,,,042-120,대전광역시,2022-12-15
"덕암동096",1,대전광역시 대덕구 덕암북로4번길 141,,36.44183135,127.42098940,,,042-120,대전광역시,2022-12-15
"덕암동097",1,대전광역시 대덕구 덕암북로4번길 135,,36.44217744,127.42097790,,,042-120,대전광역시,2022-12-15
"덕암동098",1,대전광역시 대덕구 덕암북로4번길 129,,36.44244087,127.42089460,,,042-120,대전광역시,2022-12-15
"덕암동099",1,대전광역시 대덕구 덕암북로4번길 119,,36.44284862,127.42077190,,,042-120,대전광역시,2022-12-15
"덕암동102",1,대전광역시 대덕구 덕암북로70번길 64,,36.44407992,127.42119340,,,042-120,대전광역시,2022-12-15
"덕암동103",1,대전광역시 대덕구 덕암북로70번길 55,,36.44390561,127.42155830,,,042-120,대전광역시,2022-12-15
"덕암동105",1,대전광역시 대덕구 덕암북로70번길 35,,36.44395163,127.42281670,,,042-120,대전광역시,2022-12-15
"덕암동106",1,대전광역시 대덕구 덕암북로70번길 27,,36.44399980,127.42320960,,,042-120,대전광역시,2022-12-15
"덕암동107",1,대전광역시 대덕구 덕암북로70번길 20,,36.44434535,127.42360410,,,042-120,대전광역시,2022-12-15
